image,label
33142,3_a9_2
45791,3_a9_3
39044,4_00_0
19048,4_00_0
26617,2_00_0
28080,6_00_0
56435,3_00_0
61359,3_00_0
32998,4_00_0
58677,1_00_0
35359,3_b8_1
11482,3_00_0
57719,1_00_0
23000,4_00_0
64965,6_00_0
20065,4_00_0
27831,3_00_0
27413,1_00_0
17303,5_b6_1
66537,3_00_0
56659,6_00_0
14949,5_b6_1
67183,3_b6_1
29639,3_00_0
22572,3_00_0
66905,1_00_0
27320,3_00_0
31148,6_00_0
31027,1_00_0
46914,5_b7_1
39988,6_00_0
11860,3_b7_1
57516,4_00_0
55481,4_00_0
39475,6_00_0
39321,3_00_0
63832,4_00_0
41502,4_00_0
62627,2_a5_2
28549,1_00_0
65374,3_00_0
59580,6_00_0
47768,4_00_0
49750,3_00_0
57658,1_00_0
25998,4_00_0
14955,6_00_0
49388,1_00_0
51427,1_00_0
10300,3_b8_1
17442,3_b6_1
21813,4_00_0
67263,2_00_0
38925,3_00_0
28447,3_00_0
29026,4_00_0
26602,1_00_0
33371,3_00_0
20687,4_00_0
36057,3_00_0
53492,1_00_0
43108,6_00_0
48081,2_a5_2
31914,2_a5_2
32771,3_b8_1
28275,1_00_0
34003,3_00_0
40821,6_00_0
24145,2_00_0
36473,6_00_0
15969,3_00_0
52761,6_00_0
43567,1_00_0
22847,6_00_0
34272,1_00_0
15509,5_b8_1
50479,4_00_0
61817,3_00_0
40596,2_a5_2
32542,4_00_0
27074,3_00_0
12348,3_00_0
34013,5_b8_1
61245,3_00_0
49309,3_00_0
65014,6_00_0
56390,1_00_0
57568,3_00_0
52146,5_b7_1
67376,3_b6_1
66834,4_00_0
56834,5_b6_1
16776,3_00_0
40945,3_b6_1
31467,3_a9_1
42881,1_00_0
54334,4_00_0
64906,3_00_0
61807,3_b3_1
38183,3_b3_1
55450,4_00_0
57582,4_00_0
28123,3_b6_1
45103,1_00_0
42401,5_b8_1
11556,3_b3_1
64494,4_00_0
25517,1_00_0
