image,label
51373,3_b7_1
33266,3_00_0
63840,2_00_0
15624,2_a5_2
45275,3_00_0
45071,6_00_0
57074,1_00_0
20695,3_00_0
48212,1_00_0
56536,5_b7_1
67002,4_00_0
49012,3_00_0
27837,4_00_0
48957,4_00_0
25189,6_a11_1
56482,3_00_0
15491,5_b6_1
31027,1_00_0
64464,3_00_0
16503,3_00_0
50940,3_b8_1
10323,3_b6_1
59923,6_00_0
57128,6_00_0
38574,3_00_0
52839,3_00_0
37236,6_00_0
58122,5_a7_2
61444,1_00_0
62824,3_00_0
51443,3_b6_1
15509,5_b8_1
18391,3_a9_1
19749,5_b8_1
32018,5_b8_1
38887,4_00_0
15676,3_00_0
18941,5_b6_1
52222,1_00_0
55649,3_00_0
13579,4_00_0
38820,3_a9_1
66529,3_b3_1
32391,3_00_0
21174,3_00_0
63756,4_00_0
33983,3_b6_1
37543,4_00_0
62864,3_b7_1
43567,1_00_0
28981,3_00_0
55922,1_00_0
31998,2_a5_2
19558,1_00_0
38021,4_00_0
54804,4_00_0
33396,3_b3_1
10635,1_00_0
52106,3_b7_1
37822,6_00_0
58822,6_00_0
61762,3_b6_1
31597,4_00_0
65008,1_00_0
32084,4_00_0
19011,3_00_0
57238,1_00_0
67588,4_00_0
44425,6_b4_3
41249,1_00_0
60614,3_b8_1
36876,6_00_0
22090,3_b7_1
47175,3_00_0
34569,4_00_0
57188,5_b8_1
41625,2_00_0
37220,6_00_0
17463,6_00_0
32044,3_00_0
46978,3_b6_1
11058,4_00_0
64939,1_00_0
29218,6_00_0
60332,6_00_0
51549,5_00_0
19060,4_00_0
45067,2_a5_2
25560,1_00_0
27612,4_00_0
23426,3_a9_3
37216,3_a9_2
43223,1_00_0
26784,4_00_0
13658,5_b8_1
21345,4_00_0
46348,5_b8_1
10345,1_00_0
59406,6_00_0
64591,3_b6_1
10328,3_a9_1
63006,3_b7_1
27413,1_00_0
11777,3_b3_1
66465,4_00_0
19705,3_00_0
46390,1_00_0
