image,label
52647,3_00_0
57988,5_b6_1
32394,4_00_0
35972,4_00_0
18830,5_b7_1
26699,6_00_0
21914,4_00_0
10505,3_a9_1
30794,4_00_0
55735,6_00_0
57079,3_b6_1
64018,1_00_0
27496,5_b7_1
12834,1_00_0
41217,1_00_0
15519,5_b8_1
40993,3_b7_1
55662,5_b8_1
37177,4_00_0
50579,4_00_0
15738,3_00_0
67592,4_00_0
23639,2_a5_2
27862,6_00_0
15043,3_00_0
25876,5_a7_2
48716,3_00_0
59755,1_00_0
67590,4_00_0
42982,3_b8_1
50147,3_00_0
37991,3_00_0
62515,5_b8_1
57858,3_00_0
14490,3_00_0
57020,3_00_0
36816,3_b6_1
28745,3_00_0
36605,1_00_0
48587,1_00_0
14164,6_00_0
62333,2_00_0
13667,1_00_0
17119,3_00_0
52519,3_00_0
21571,6_a11_1
60421,5_b6_1
35443,5_b7_1
47538,3_b8_1
20404,3_00_0
36675,4_00_0
44484,1_00_0
31644,5_00_0
35555,6_00_0
56575,6_b5_1
49119,4_00_0
27629,1_00_0
59635,5_b8_1
55213,3_00_0
62093,3_a9_1
13196,3_00_0
32549,6_00_0
20422,3_b8_1
29077,5_b8_1
57305,4_00_0
44375,3_00_0
43081,3_b3_1
67376,3_b6_1
40624,4_00_0
44183,1_00_0
16402,3_a9_2
23812,4_00_0
61515,3_00_0
19693,3_b3_1
57962,3_00_0
12253,2_00_0
19763,3_00_0
40708,2_00_0
11990,6_00_0
27075,2_00_0
52357,3_a9_3
61875,3_00_0
33142,3_a9_2
50537,3_00_0
19132,4_00_0
52948,1_00_0
64906,3_00_0
57645,4_00_0
60229,5_a7_2
59715,3_b3_1
19163,3_a9_3
22006,1_00_0
29071,5_b7_1
60046,4_00_0
11740,2_00_0
51541,3_b6_1
30236,3_b7_1
31444,1_00_0
32298,6_00_0
63260,4_00_0
12136,3_b8_1
58614,3_a9_1
22648,6_00_0
61310,4_00_0
42775,4_00_0
50531,4_00_0
34289,3_a9_1
26438,4_00_0
