image,label
31611,5_a7_2
60036,3_00_0
56688,6_a12_1
66082,4_00_0
59597,5_b6_1
23426,3_a9_3
46876,4_00_0
49666,3_a9_1
29862,6_00_0
59607,3_00_0
13679,6_a12_2
35579,4_00_0
59436,4_00_0
30767,6_00_0
47278,3_00_0
26784,4_00_0
40584,4_00_0
62571,3_b7_1
21349,6_00_0
65463,3_00_0
16752,6_00_0
35250,6_00_0
22847,6_00_0
66030,6_b4_1
60450,3_b8_1
23520,1_00_0
64585,3_b6_1
32241,3_00_0
19938,1_00_0
40596,2_a5_2
34129,4_00_0
25322,1_00_0
56908,5_b7_1
61684,3_00_0
63938,6_00_0
58977,2_00_0
58096,2_a5_2
11400,6_00_0
57482,6_a11_1
34117,4_00_0
23491,3_00_0
62866,6_a11_1
16186,3_00_0
41209,2_00_0
30568,6_00_0
55632,5_00_0
28629,5_b6_1
20627,3_b6_1
24600,6_00_0
58322,3_a9_2
18996,3_a9_1
44526,3_a9_2
20907,5_00_0
30587,3_b8_1
61405,4_00_0
15943,1_00_0
10480,2_a5_2
54632,3_00_0
40635,5_a7_2
47624,1_00_0
55844,3_00_0
49359,6_00_0
27990,1_00_0
26400,5_00_0
50805,3_a9_3
27189,4_00_0
38917,5_a7_2
25106,3_b3_1
12834,1_00_0
27675,3_a9_1
62218,3_b6_1
59522,1_00_0
42675,1_00_0
55906,4_00_0
37009,4_00_0
19619,3_00_0
66166,4_00_0
50533,6_00_0
17354,1_00_0
16203,6_00_0
52837,5_00_0
49339,3_00_0
55155,6_00_0
46724,3_00_0
30931,5_b8_1
41531,6_00_0
22206,4_00_0
45857,5_b6_1
55065,3_a9_2
14949,5_b6_1
56340,3_a9_2
62515,5_b8_1
41867,1_00_0
11558,3_00_0
31955,2_00_0
34284,4_00_0
51637,4_00_0
53475,4_00_0
16811,3_00_0
15845,6_00_0
61517,5_b8_1
18154,6_a11_1
24268,1_00_0
21028,1_00_0
35838,2_00_0
26330,5_b7_1
60045,2_00_0
