image,label
19741,4_00_0
41445,3_00_0
51609,6_00_0
19211,6_00_0
51637,4_00_0
36473,6_00_0
65733,6_00_0
32213,3_00_0
38344,1_00_0
26899,6_00_0
21107,3_00_0
23697,5_b8_1
60047,2_a5_2
17367,4_00_0
13644,3_a9_2
48525,6_00_0
45792,3_b6_1
63209,6_00_0
59266,3_a9_1
66316,3_b3_1
64711,3_a9_3
19541,3_00_0
47332,5_b6_1
42747,2_00_0
48829,1_00_0
62721,6_00_0
24268,1_00_0
53506,4_00_0
18867,6_00_0
11997,3_00_0
62350,4_00_0
64998,5_b8_1
67465,4_00_0
44944,3_a9_3
11886,6_00_0
17849,2_a5_2
38281,6_00_0
23797,1_00_0
26944,3_b3_1
31993,6_00_0
20624,3_b6_1
63738,3_a9_2
32745,3_00_0
42797,5_b7_1
32917,3_b8_1
44968,6_00_0
20205,3_00_0
27120,6_00_0
24436,1_00_0
23955,3_00_0
57302,4_00_0
23881,3_a9_2
59460,6_00_0
57742,5_b6_1
51738,3_00_0
26602,1_00_0
60838,3_b6_1
44320,6_00_0
56324,3_00_0
49359,6_00_0
20495,3_b6_1
43747,6_00_0
62256,2_a5_2
49018,3_00_0
44424,2_a5_2
39401,6_00_0
43452,3_b6_1
54037,1_00_0
15805,1_00_0
49575,6_00_0
15633,3_b3_1
62508,1_00_0
56879,2_00_0
32432,5_b6_1
29762,5_b7_1
46155,3_b7_1
30484,4_00_0
52031,2_a5_2
59926,3_b7_1
52826,5_b8_1
34775,3_a9_2
33807,5_b8_1
60531,4_00_0
51630,4_00_0
64715,3_00_0
39750,6_00_0
43987,1_00_0
65694,2_00_0
41127,1_00_0
18425,6_00_0
42371,6_00_0
47947,4_00_0
48899,3_00_0
67201,4_00_0
59957,6_a11_2
19048,4_00_0
17305,4_00_0
43251,3_00_0
60740,6_00_0
29223,6_00_0
13249,3_b7_1
63683,6_00_0
21405,3_00_0
59436,4_00_0
30027,4_00_0
52346,6_00_0
58894,4_00_0
21886,1_00_0
